filename,width,height,class,xmin,ymin,xmax,ymax
image_1704337431779_png_jpg.rf.4bc41f64c50cdefcf178832f1b4c646e.jpg,640,640,face,213,331,350,542
00000331_png_jpg.rf.4b9f0bf34239357a7af37343ba556e8f.jpg,640,640,person,205,172,457,640
00000331_png_jpg.rf.4b9f0bf34239357a7af37343ba556e8f.jpg,640,640,person,491,160,640,640
image_1704336352569_png_jpg.rf.4b4d67d03a7a958ef054e0dfd2f68197.jpg,640,640,face,179,240,306,486
00001019_png_jpg.rf.4c56408645c3c0b96ea99cfc5a10ff1d.jpg,640,640,person,351,0,471,415
00001019_png_jpg.rf.4c56408645c3c0b96ea99cfc5a10ff1d.jpg,640,640,person,63,23,179,419
00001019_png_jpg.rf.4c232c5c279abb16d1bfc79cee84073f.jpg,640,640,person,344,224,472,640
00001019_png_jpg.rf.4c232c5c279abb16d1bfc79cee84073f.jpg,640,640,person,59,219,182,616
00018_png_jpg.rf.4c6534729b6e07b36f3a35b3c08d1af5.jpg,640,640,person,269,260,374,399
image_1704338919629_png_jpg.rf.4cadba900b28edc61e41aa174f235e4c.jpg,640,640,face,235,188,377,425
00049_png_jpg.rf.4afa5d62de4f3539667aaeef19ec7ebf.jpg,640,640,person,194,306,428,474
H_0229_png_jpg.rf.4ba7efd5a1ceeb10ffb19c4ede6886c8.jpg,640,640,face,92,75,528,551
H_0229_png_jpg.rf.4ba7efd5a1ceeb10ffb19c4ede6886c8.jpg,640,640,face,163,245,568,632
00059_png_jpg.rf.4c226bf5748492f64ac08811d7641781.jpg,640,640,person,166,182,459,356
Orang-35-_png_jpg.rf.4c67085a6f0f8d51c2c04b2b5f801298.jpg,640,640,person,340,28,457,380
Orang-35-_png_jpg.rf.4c67085a6f0f8d51c2c04b2b5f801298.jpg,640,640,person,303,74,426,425
Orang-35-_png_jpg.rf.4c67085a6f0f8d51c2c04b2b5f801298.jpg,640,640,person,280,253,371,550
Orang-35-_png_jpg.rf.4c67085a6f0f8d51c2c04b2b5f801298.jpg,640,640,person,222,119,349,462
Orang-35-_png_jpg.rf.4c67085a6f0f8d51c2c04b2b5f801298.jpg,640,640,person,192,306,274,559
Orang-35-_png_jpg.rf.4c67085a6f0f8d51c2c04b2b5f801298.jpg,640,640,person,133,157,270,500
H_0304_jpg.rf.4d4b85987c11c1cbd9cf9ea020b99018.jpg,640,640,face,320,200,437,483
H_0304_jpg.rf.4d4b85987c11c1cbd9cf9ea020b99018.jpg,640,640,face,213,110,473,399
image_1704682757457_png_jpg.rf.4cb94f20682db5d9280b747ab8058bd3.jpg,640,640,face,355,133,438,272
00037_png_jpg.rf.4d8c9083aea08ec75acf22f7aed47984.jpg,640,640,person,209,116,640,496
Orang-19-_png_jpg.rf.4e94f2a6035e0574631f8d591e425e72.jpg,640,640,person,349,49,392,371
Orang-19-_png_jpg.rf.4e94f2a6035e0574631f8d591e425e72.jpg,640,640,person,397,88,442,366
Orang-19-_png_jpg.rf.4e94f2a6035e0574631f8d591e425e72.jpg,640,640,person,219,2,249,149
D_0267_png_jpg.rf.4d3332cbbb827a0d653d6cefa84530ab.jpg,640,640,face,183,42,546,629
D_0267_png_jpg.rf.4d3332cbbb827a0d653d6cefa84530ab.jpg,640,640,face,117,234,468,565
D_0267_png_jpg.rf.4d3332cbbb827a0d653d6cefa84530ab.jpg,640,640,face,0,142,163,639
S_0334_jpg.rf.4deb58d76b7fab490f2c1acb4ef9f5ae.jpg,640,640,face,282,282,396,379
S_0334_jpg.rf.4deb58d76b7fab490f2c1acb4ef9f5ae.jpg,640,640,face,248,225,374,382
S_0334_jpg.rf.4deb58d76b7fab490f2c1acb4ef9f5ae.jpg,640,640,face,386,51,525,242
S_0334_jpg.rf.4deb58d76b7fab490f2c1acb4ef9f5ae.jpg,640,640,face,282,257,379,354
00020_png_jpg.rf.4d53dffec8d412a4f4a6d81c9f3814eb.jpg,640,640,person,259,242,405,406
image_1704690747860_png_jpg.rf.4ef5dd29a018583bec5ef14f38365e17.jpg,640,640,face,259,163,428,406
00000091_png_jpg.rf.4f6511fd7b476df03900e190ed81d767.jpg,640,640,person,291,140,424,623
00000091_png_jpg.rf.4f6511fd7b476df03900e190ed81d767.jpg,640,640,person,129,122,243,481
image_1704690702367_png_jpg.rf.4cecba466e42127d5f088caaa428d63e.jpg,640,640,face,208,168,394,460
image_1704690820063_png_jpg.rf.4deff422f8c35653874d912ca3e5d177.jpg,640,640,face,274,202,403,416
S_0334_jpg.rf.4f7c31261ef7403449b6f4704d2f4710.jpg,640,640,face,286,293,386,372
S_0334_jpg.rf.4f7c31261ef7403449b6f4704d2f4710.jpg,640,640,face,263,231,364,372
S_0334_jpg.rf.4f7c31261ef7403449b6f4704d2f4710.jpg,640,640,face,433,90,540,263
S_0334_jpg.rf.4f7c31261ef7403449b6f4704d2f4710.jpg,640,640,face,291,266,373,349
00000836_png_jpg.rf.4f2050d823cd9dd4e731314a172106ec.jpg,640,640,person,414,257,569,629
00000836_png_jpg.rf.4f2050d823cd9dd4e731314a172106ec.jpg,640,640,person,168,135,385,640
00000620_png_jpg.rf.4ea4dcc26f14a8ca7c1190836c134704.jpg,640,640,person,336,90,482,636
00000620_png_jpg.rf.4ea4dcc26f14a8ca7c1190836c134704.jpg,640,640,person,6,77,137,639
00000082_png_jpg.rf.4f3e632c8b2f7da5fddf6eaf75358bc6.jpg,640,640,person,259,149,386,610
00000082_png_jpg.rf.4f3e632c8b2f7da5fddf6eaf75358bc6.jpg,640,640,person,417,103,525,471
Orang-39-_png_jpg.rf.4d2ad6a72c1ffd058938b0b6aee18976.jpg,640,640,person,395,140,534,480
Orang-39-_png_jpg.rf.4d2ad6a72c1ffd058938b0b6aee18976.jpg,640,640,person,259,74,366,331
Orang-39-_png_jpg.rf.4d2ad6a72c1ffd058938b0b6aee18976.jpg,640,640,person,166,75,272,380
Orang-39-_png_jpg.rf.4d2ad6a72c1ffd058938b0b6aee18976.jpg,640,640,person,146,292,268,640
H_0234_png_jpg.rf.4f3791a4f94620bbf6ff4a648deb9543.jpg,640,640,face,103,18,569,591
image_1704337508250_png_jpg.rf.4f4ffcd6881d21238c37d4ac7daf6c2d.jpg,640,640,face,285,89,432,294
00000091_png_jpg.rf.4f6b640d1b476ea2b177681bf3ef7f60.jpg,640,640,person,177,137,423,638
00000091_png_jpg.rf.4f6b640d1b476ea2b177681bf3ef7f60.jpg,640,640,person,348,81,545,457
00000808_png_jpg.rf.4f508850756c943f2fb9cf2ec4d2fa87.jpg,640,640,person,417,86,554,590
00000808_png_jpg.rf.4f508850756c943f2fb9cf2ec4d2fa87.jpg,640,640,person,240,117,417,640
image_1704338924555_png_jpg.rf.4f66ea9df16b6d55150620d5d856984b.jpg,640,640,face,254,189,421,408
image_1704682751398_png_jpg.rf.4fce9569794dbb4ce5e48fcb556152ea.jpg,640,640,face,253,108,350,272
Orang-33-_png_jpg.rf.4dc16f332eaf5ff17c3e3b2d5ae99342.jpg,640,640,person,300,143,414,449
Orang-33-_png_jpg.rf.4dc16f332eaf5ff17c3e3b2d5ae99342.jpg,640,640,person,162,86,271,474
face-detection_mp4-15_jpg.rf.4f66bff7e744c060f7761126e66d2350.jpg,640,640,face,292,172,457,497
00002_png_jpg.rf.50208016e833d6d1ae59f04c8aacd164.jpg,640,640,person,109,274,514,527
image_1704690834622_png_jpg.rf.50146d0a8faddcd0b2c9ea931d8f1f02.jpg,640,640,face,255,211,428,451
00000873_png_jpg.rf.4dca9b48a17b11056b8a9c516210951c.jpg,640,640,person,428,0,637,434
00000873_png_jpg.rf.4dca9b48a17b11056b8a9c516210951c.jpg,640,640,person,299,39,526,579
H_0085_png_jpg.rf.50b47f7eb2af6a22cdf3515dfa01a8d5.jpg,640,640,face,98,48,571,625
image_1704690824387_png_jpg.rf.5023cb58ca637b40e81cb6ee6f5ebd21.jpg,640,640,face,240,188,361,408
D_0345_png_jpg.rf.4ee5ec8d4a0ba78f7320e07143dff081.jpg,640,640,face,105,37,568,390
D_0345_png_jpg.rf.4ee5ec8d4a0ba78f7320e07143dff081.jpg,640,640,face,88,240,452,568
D_0345_png_jpg.rf.4ee5ec8d4a0ba78f7320e07143dff081.jpg,640,640,face,231,131,588,493
image_1704682875182_png_jpg.rf.509cecd43bc7ab782cad190c72edcd1a.jpg,640,640,face,262,330,408,579
image_1704691159154_png_jpg.rf.50d59441457354e8537b7722a930fcf7.jpg,640,640,face,220,203,409,462
H_0287_png_jpg.rf.518b0742c6b5002d9e2fe6f718478dbe.jpg,640,640,face,129,120,557,498
H_0287_png_jpg.rf.518b0742c6b5002d9e2fe6f718478dbe.jpg,640,640,face,126,295,477,640
208_jpg.rf.5160e1ca32a3bf77b69aa28ea0cc8de7.jpg,640,640,face,254,122,555,505
00000979_png_jpg.rf.51b947edbdfadd473cedf77f4c439ce5.jpg,640,640,person,173,206,373,640
00000979_png_jpg.rf.51b947edbdfadd473cedf77f4c439ce5.jpg,640,640,person,464,158,640,567
Orang-38-_png_jpg.rf.52d523d1cb0c024e731b4c86439d38f3.jpg,640,640,person,166,197,251,518
Orang-38-_png_jpg.rf.52d523d1cb0c024e731b4c86439d38f3.jpg,640,640,person,327,249,406,631
Orang-38-_png_jpg.rf.52d523d1cb0c024e731b4c86439d38f3.jpg,640,640,person,291,82,329,365
Orang-38-_png_jpg.rf.52d523d1cb0c024e731b4c86439d38f3.jpg,640,640,person,397,90,432,363
image_1704336352569_png_jpg.rf.5193dee972be6fcc2f2573951b2e1de0.jpg,640,640,face,189,169,288,406
00096_png_jpg.rf.51517d9b09fda711fdba7b2acdb5bf42.jpg,640,640,person,82,203,469,416
00082_png_jpg.rf.51438555754e77516c68b809f376d05a.jpg,640,640,person,151,113,485,362
00108_png_jpg.rf.51d1273eb7379112e8b82a49fb1db842.jpg,640,640,person,69,174,480,455
16_jpg.rf.52156085e0e85fa32a07441f10b65a58.jpg,640,640,face,139,131,482,484
16_jpg.rf.52156085e0e85fa32a07441f10b65a58.jpg,640,640,face,139,131,482,484
16_jpg.rf.52156085e0e85fa32a07441f10b65a58.jpg,640,640,face,139,131,482,484
00096_png_jpg.rf.5166b65dc8813e18776b14b9b6318f83.jpg,640,640,person,197,154,481,373
Orang-1-_png_jpg.rf.53364d2915484a9b76d17cf9c1245b58.jpg,640,640,person,308,66,388,381
S_0345_jpg.rf.5276c2e9584f6b2f4b7826f829144cd8.jpg,640,640,face,430,223,639,480
S_0345_jpg.rf.5276c2e9584f6b2f4b7826f829144cd8.jpg,640,640,face,191,405,345,596
S_0345_jpg.rf.5276c2e9584f6b2f4b7826f829144cd8.jpg,640,640,face,428,291,589,498
00066_png_jpg.rf.5253b4cf7ba2c1a60041bbce859a5390.jpg,640,640,person,211,166,437,339
image_1704682773722_png_jpg.rf.5263b6df0db11571f18e395a4392a265.jpg,640,640,face,345,155,431,303
image_1704685911810_png_jpg.rf.512ad64f6bc05ce4196e83f6f70fbfcf.jpg,640,640,face,314,159,477,470
Orang-37-_png_jpg.rf.53105432efda05b958f64719a2c74d8b.jpg,640,640,person,138,186,277,508
Orang-37-_png_jpg.rf.53105432efda05b958f64719a2c74d8b.jpg,640,640,person,257,318,395,640
Orang-37-_png_jpg.rf.53105432efda05b958f64719a2c74d8b.jpg,640,640,person,280,85,385,365
Orang-37-_png_jpg.rf.53105432efda05b958f64719a2c74d8b.jpg,640,640,person,243,37,334,249
Orang-37-_png_jpg.rf.53105432efda05b958f64719a2c74d8b.jpg,640,640,person,369,73,454,296
Orang-37-_png_jpg.rf.53105432efda05b958f64719a2c74d8b.jpg,640,640,person,375,108,488,392
00067_png_jpg.rf.53691b28a0e7b83e6058ff9a5c073404.jpg,640,640,person,226,289,497,485
image_1704337430210_png_jpg.rf.50c18c0f558807817e6da6e8fcd0ccca.jpg,640,640,face,212,109,328,312
image_1704690990541_png_jpg.rf.52a016de2eaa226c8a92f96683359669.jpg,640,640,face,286,126,417,351
H_0032_png_jpg.rf.53084037c6fa0d57d0e7bb1b44090cdb.jpg,640,640,face,70,0,599,608
D_0345_png_jpg.rf.52e7591055d0f131ec48ce2368c30113.jpg,640,640,face,61,200,597,640
D_0345_png_jpg.rf.52e7591055d0f131ec48ce2368c30113.jpg,640,640,face,134,25,566,431
D_0345_png_jpg.rf.52e7591055d0f131ec48ce2368c30113.jpg,640,640,face,20,131,454,569
H_0242_png_jpg.rf.52ab897c7d28f6b0a6c17c22b37fec77.jpg,640,640,face,90,135,579,607
image_1704338910368_png_jpg.rf.53476862cadb7a8924db8a3fea129289.jpg,640,640,face,212,188,374,431
00117_png_jpg.rf.52a572589bb7ec0f8cbdd662e3a67974.jpg,640,640,person,137,283,470,472
H_0260_png_jpg.rf.51f6e0102cec2f0a26900dac27cc96b0.jpg,640,640,face,171,0,505,337
H_0260_png_jpg.rf.51f6e0102cec2f0a26900dac27cc96b0.jpg,640,640,face,77,111,528,540
Orang-4-_png_jpg.rf.53baf59a504b0a9c4eb6ebbd2bfa842e.jpg,640,640,person,308,0,374,146
image_1704691155622_png_jpg.rf.5668e35fb73889f945dff221e50b9ef7.jpg,640,640,face,265,271,403,494
image_1704682871446_png_jpg.rf.55ac0299e2d8b16c78e97183046cd58c.jpg,640,640,face,340,60,464,288
image_1704337415026_png_jpg.rf.5541ebe3efdfd021c5f52b66846b1efc.jpg,640,640,face,271,115,422,357
image_1704337500424_png_jpg.rf.53ef393acb1f7c5cdfa5f2a533b3d3ec.jpg,640,640,face,275,77,454,323
00000790_png_jpg.rf.54d3294b2983048fc2969aa4718fa0a8.jpg,640,640,person,105,73,251,579
00000790_png_jpg.rf.54d3294b2983048fc2969aa4718fa0a8.jpg,640,640,person,292,84,478,640
3_png_jpg.rf.5656dacb36a7acae433e157113772efd.jpg,640,640,person,143,0,359,625
3_png_jpg.rf.5656dacb36a7acae433e157113772efd.jpg,640,640,person,258,0,440,529
3_png_jpg.rf.5656dacb36a7acae433e157113772efd.jpg,640,640,person,417,29,640,640
3_png_jpg.rf.5656dacb36a7acae433e157113772efd.jpg,640,640,person,497,303,589,455
3_png_jpg.rf.5656dacb36a7acae433e157113772efd.jpg,640,640,person,429,123,557,526
3_png_jpg.rf.5656dacb36a7acae433e157113772efd.jpg,640,640,person,332,86,477,565
3_png_jpg.rf.5656dacb36a7acae433e157113772efd.jpg,640,640,face,305,446,337,517
3_png_jpg.rf.5656dacb36a7acae433e157113772efd.jpg,640,640,face,357,499,385,553
3_png_jpg.rf.5656dacb36a7acae433e157113772efd.jpg,640,640,face,528,373,560,439
3_png_jpg.rf.5656dacb36a7acae433e157113772efd.jpg,640,640,face,455,460,480,508
3_png_jpg.rf.5656dacb36a7acae433e157113772efd.jpg,640,640,face,188,526,228,606
00000045_png_jpg.rf.56728916acf1245a5d226787795155b4.jpg,640,640,person,494,145,612,565
00000045_png_jpg.rf.56728916acf1245a5d226787795155b4.jpg,640,640,person,91,93,235,522
image_1704338925992_png_jpg.rf.54637f6f4f181fe600a02c693f9e5694.jpg,640,640,face,259,225,428,448
image_1704690757992_png_jpg.rf.5633b77158d3287ee0037a1e6add4e6b.jpg,640,640,face,256,297,387,500
00060_png_jpg.rf.54481aee99f573305e0ca66b2e1c2d1b.jpg,640,640,person,182,260,466,425
image_1704682740418_png_jpg.rf.54f98831b508cdeb8013e732392018c0.jpg,640,640,face,351,112,432,278
00000034_png_jpg.rf.56964e90105071f8fabbe23f2701e1e6.jpg,640,640,person,425,62,589,491
00000034_png_jpg.rf.56964e90105071f8fabbe23f2701e1e6.jpg,640,640,person,25,143,242,582
00000800_png_jpg.rf.5457919e5825936254cb4fb8ddcde917.jpg,640,640,person,420,62,563,592
00000800_png_jpg.rf.5457919e5825936254cb4fb8ddcde917.jpg,640,640,person,220,86,397,639
S_0070_png_jpg.rf.5551533a0425222e7a4e5929d0e39207.jpg,640,640,face,185,66,549,556
00000868_png_jpg.rf.550fe0654d557c702dc20e31bdccf03c.jpg,640,640,person,6,155,169,623
00000868_png_jpg.rf.550fe0654d557c702dc20e31bdccf03c.jpg,640,640,person,155,46,331,577
image_1704338916418_png_jpg.rf.56be1540cf3b82f23ab2414bff82e8c8.jpg,640,640,face,300,220,445,455
00000950_png_jpg.rf.551c016f30a1ff821125f4f873e9ff03.jpg,640,640,person,293,14,413,431
00000950_png_jpg.rf.551c016f30a1ff821125f4f873e9ff03.jpg,640,640,person,17,38,133,434
image_1704338921485_png_jpg.rf.56b4226aee15c87173d7da60aff20404.jpg,640,640,face,237,220,356,450
201_jpg.rf.54f066af93c9f8f1f31d05edc36b9bd1.jpg,640,640,face,170,203,533,546
201_jpg.rf.54f066af93c9f8f1f31d05edc36b9bd1.jpg,640,640,face,170,203,533,546
201_jpg.rf.54f066af93c9f8f1f31d05edc36b9bd1.jpg,640,640,face,170,203,533,546
00000556_png_jpg.rf.555342682038f01d90622b06fa45acb1.jpg,640,640,person,152,42,316,636
00000556_png_jpg.rf.555342682038f01d90622b06fa45acb1.jpg,640,640,person,465,77,587,612
image_1704690409595_png_jpg.rf.55e217f67314b472f1ea8bfea0a4034c.jpg,640,640,face,211,131,338,368
H_0156_png_jpg.rf.56c138e668208d50774fc9efbe8ce7f4.jpg,640,640,face,189,45,609,562
image_1704690412106_png_jpg.rf.5460c3611d51f587ff038a3b23e1d6b6.jpg,640,640,face,309,288,482,542
197_jpg.rf.56f3bffff265510ce649d85d8cbf7bff.jpg,640,640,face,146,219,519,590
197_jpg.rf.56f3bffff265510ce649d85d8cbf7bff.jpg,640,640,face,146,219,519,590
197_jpg.rf.56f3bffff265510ce649d85d8cbf7bff.jpg,640,640,face,146,219,519,590
image_1704336343249_png_jpg.rf.56c178da64d211b567ef799b0fe7da9f.jpg,640,640,face,255,196,378,430
S_0204_png_jpg.rf.5769166cf144d9aaac74ccb6f601ffa5.jpg,640,640,face,65,58,572,640
image_1704690596890_png_jpg.rf.584f54aa06fd81871437807fd7733289.jpg,640,640,face,289,149,446,388
image_1704336258887_png_jpg.rf.5753b7e2326ca955650b6c1d97fa9ddf.jpg,640,640,face,220,223,374,469
00000899_png_jpg.rf.586a7a05e1318ad80236a322bb6b2505.jpg,640,640,person,327,81,624,640
00000899_png_jpg.rf.586a7a05e1318ad80236a322bb6b2505.jpg,640,640,person,129,0,356,435
00000238_png_jpg.rf.57f294d9bafcd335582bea4e55c5f72d.jpg,640,640,person,372,77,523,634
00000238_png_jpg.rf.57f294d9bafcd335582bea4e55c5f72d.jpg,640,640,person,0,80,137,595
00000086_png_jpg.rf.577e4c44633341a93efd69a3b3e6c820.jpg,640,640,person,270,142,403,625
00000086_png_jpg.rf.577e4c44633341a93efd69a3b3e6c820.jpg,640,640,person,119,125,233,484
image_1704690418432_png_jpg.rf.577853b6d0183fc92181ffeac56890d9.jpg,640,640,face,297,169,428,388
image_1704690703511_png_jpg.rf.58a3776cb714da000b088ef99578ffbc.jpg,640,640,face,214,170,391,456
image_1704338924555_png_jpg.rf.590696f0ce5d90a0ff2c82d43e679b21.jpg,640,640,face,232,238,366,437
image_1704691159154_png_jpg.rf.58ad811ac505a70dfd863d718e1320a5.jpg,640,640,face,262,214,398,448
image_1704690404912_png_jpg.rf.56e82028613863b5d8506ee103275b7f.jpg,640,640,face,316,251,485,503
00042_png_jpg.rf.581f33c8ac696f83056a6cf1b15f7070.jpg,640,640,person,270,222,439,365
00015_png_jpg.rf.589db5e98fa9cbd1a83ad22eb50d5060.jpg,640,640,person,45,137,539,426
image_1704337415026_png_jpg.rf.58f3a7d1114846665f8e1b79409ff9c0.jpg,640,640,face,188,270,349,516
00081_png_jpg.rf.59785d84a6be6d85e2bc78880fe0080d.jpg,640,640,person,157,126,461,322
00000919_png_jpg.rf.588162cec40f4ceea183ec17f9e0905d.jpg,640,640,person,493,80,639,629
00000919_png_jpg.rf.588162cec40f4ceea183ec17f9e0905d.jpg,640,640,person,203,45,331,487
2_png_jpg.rf.598977c173357ef111745b3be1da6742.jpg,640,640,person,103,143,163,637
2_png_jpg.rf.598977c173357ef111745b3be1da6742.jpg,640,640,person,366,214,405,418
2_png_jpg.rf.598977c173357ef111745b3be1da6742.jpg,640,640,person,322,199,362,422
2_png_jpg.rf.598977c173357ef111745b3be1da6742.jpg,640,640,person,286,198,312,337
2_png_jpg.rf.598977c173357ef111745b3be1da6742.jpg,640,640,person,308,208,325,308
image_1704685920143_png_jpg.rf.59ef7dd120a924b3e67c37bc626ddd4a.jpg,640,640,face,248,172,406,486
00087_png_jpg.rf.58f310bb1d3475f7177562325fec6108.jpg,640,640,person,185,299,482,516
00040_png_jpg.rf.596f5b40173661517e22d7b900b70a5c.jpg,640,640,person,276,189,427,348
00035_png_jpg.rf.598e8741457417fd5c98a1ad910e3d55.jpg,640,640,person,81,142,477,479
mask-wearing-1632939982818_png_jpg.rf.57c609bc0bb0e4c030bd25b4194b9385.jpg,640,640,face,163,89,485,591
image_1704690759264_png_jpg.rf.54e5baaf78d21c40ce25cc23174801e8.jpg,640,640,face,231,135,375,348
image_1704690759264_png_jpg.rf.595334270301025b4f8022217ce0812c.jpg,640,640,face,247,140,376,343
Orang-6-_png_jpg.rf.5884a122fe2faa9db8b8706f61bfa1df.jpg,640,640,person,388,56,424,323
mask-wearing-1632937940928_png_jpg.rf.58ddae5b70115d1e1c51ed05ea592510.jpg,640,640,face,172,25,450,488
image_1704690596890_png_jpg.rf.5a0d7b1afd34dd595d426185eb0c8030.jpg,640,640,face,288,148,445,387
H_0194_png_jpg.rf.5a0c35a72d5d4f7f262635e79aad16aa.jpg,640,640,face,74,0,640,597
00000073_png_jpg.rf.5aa630fadc00e479822e45485f41007f.jpg,640,640,person,248,119,460,596
00000073_png_jpg.rf.5aa630fadc00e479822e45485f41007f.jpg,640,640,person,88,102,272,500
S_0057_png_jpg.rf.5a5a4320130195940beb0d87299b14a2.jpg,640,640,face,40,0,565,543
image_1704682751398_png_jpg.rf.5a3c20cf17d849321e5a864d63388c5c.jpg,640,640,face,323,117,396,271
image_1704682876558_png_jpg.rf.5a066f59c06e0f40954e5febe65f785a.jpg,640,640,face,222,57,391,318
00063_png_jpg.rf.5a461ce1cb6789304e237e5b884c39a4.jpg,640,640,person,206,82,519,293
D_0288_png_jpg.rf.5aacb58fe8d1cedb401cbb57c7b4ac5a.jpg,640,640,face,171,32,626,574
Orang-3-_png_jpg.rf.5a9c4d4c303ef4051eef167463a02fe4.jpg,640,640,person,311,442,397,639
00118_png_jpg.rf.5ac516ef507558b1a2ff968f34ba9ac6.jpg,640,640,person,114,95,461,460
00087_png_jpg.rf.5a635a077188d8997ef2ef7824be15d1.jpg,640,640,person,179,297,479,518
00072_png_jpg.rf.5abe1292693c01df3405d34694d828f0.jpg,640,640,person,240,174,466,628
00099_png_jpg.rf.f401e1b8590dcecca8bef16f3a02139b.jpg,640,640,person,135,225,551,520
00000426_png_jpg.rf.f39c5cb960e241ca5e6688beff6b1429.jpg,640,640,person,329,183,463,640
00000426_png_jpg.rf.f39c5cb960e241ca5e6688beff6b1429.jpg,640,640,person,99,122,238,615
00112_png_jpg.rf.f41a2ca4383b59ae87bae24388dcf322.jpg,640,640,person,177,191,417,400
S_0086_png_jpg.rf.ef9a40bfe8de7f5903abbf082da7c7b6.jpg,640,640,face,86,11,586,595
00000938_png_jpg.rf.f2cc14a8e166175c056c65317e51fab2.jpg,640,640,person,259,8,386,447
00000938_png_jpg.rf.f2cc14a8e166175c056c65317e51fab2.jpg,640,640,person,13,38,110,434
image_1704338914668_png_jpg.rf.f328adf7ac44cb8436cc2bef12673f07.jpg,640,640,face,197,216,329,442
H_0199_png_jpg.rf.f20db7064b5e304dbc6bf2d40870d562.jpg,640,640,face,144,24,640,593
D_0235_png_jpg.rf.f420b3fb3c0eb2003ed79279214c290b.jpg,640,640,face,49,29,554,573
H_0230_png_jpg.rf.f21033a5b9333c17170118be721ec5d7.jpg,640,640,face,34,56,501,607
H_0230_png_jpg.rf.efcd1f126585e41a71b22b66a7cd44e8.jpg,640,640,face,29,32,506,591
110_jpg.rf.f43bd2a9f4085141ed796084dda4c0e0.jpg,640,640,face,320,120,523,268
110_jpg.rf.f43bd2a9f4085141ed796084dda4c0e0.jpg,640,640,face,320,120,523,268
110_jpg.rf.f43bd2a9f4085141ed796084dda4c0e0.jpg,640,640,face,320,120,523,268
S_0071_png_jpg.rf.f32afe29d656c458cdfc7e408561f043.jpg,640,640,face,20,235,449,640
00000381_png_jpg.rf.f43b734e71bba160ce7a1db68712b99e.jpg,640,640,person,297,111,436,638
00000381_png_jpg.rf.f43b734e71bba160ce7a1db68712b99e.jpg,640,640,person,99,62,223,525
image_1704337421348_png_jpg.rf.f49b7b146c5348259344898fff05c9e4.jpg,640,640,face,320,112,449,343
172_jpg.rf.f050af8950dbc3dc611898adac9e36e0.jpg,640,640,face,183,100,460,485
172_jpg.rf.f050af8950dbc3dc611898adac9e36e0.jpg,640,640,face,183,100,460,485
172_jpg.rf.f050af8950dbc3dc611898adac9e36e0.jpg,640,640,face,183,100,460,485
00000775_png_jpg.rf.f549c483e1ad27e99b5ec2c867ccf209.jpg,640,640,person,58,68,317,617
00000775_png_jpg.rf.f549c483e1ad27e99b5ec2c867ccf209.jpg,640,640,person,309,0,606,534
00040_png_jpg.rf.f49ec05d2709d699f2178e0f8fd97028.jpg,640,640,person,282,191,448,365
00035_png_jpg.rf.f322099982ed3343ddf96cdaa47d0ddb.jpg,640,640,person,160,148,403,374
S_0127_png_jpg.rf.f4a357925c507c976f3f334505c6fbbc.jpg,640,640,face,162,34,639,565
image_1704336276388_png_jpg.rf.f5791a8d3754f31adc1090c222768231.jpg,640,640,face,286,232,409,468
image_1704690759264_png_jpg.rf.f555597c1e8ce9e2db4bc9b4209e1f19.jpg,640,640,face,268,142,382,338
00000510_png_jpg.rf.f4de0f3465e9ecdf9da37cbe33e78ab1.jpg,640,640,person,365,9,617,640
00000510_png_jpg.rf.f4de0f3465e9ecdf9da37cbe33e78ab1.jpg,640,640,person,34,12,265,626
00098_png_jpg.rf.f5ab9c2cb09694a21c194a69aaddcf1e.jpg,640,640,person,87,226,466,467
H_0032_png_jpg.rf.f5986d2a19aa76f085f1c982c9a09250.jpg,640,640,face,83,25,523,579
10_jpg.rf.f495ca0656e5335e08dfc73b8f3d3b55.jpg,640,640,face,114,192,514,528
10_jpg.rf.f495ca0656e5335e08dfc73b8f3d3b55.jpg,640,640,face,114,192,514,528
10_jpg.rf.f495ca0656e5335e08dfc73b8f3d3b55.jpg,640,640,face,114,192,514,528
image_1704682878912_png_jpg.rf.f5d15be292d14e8b3ff4841e77738507.jpg,640,640,face,297,40,423,207
00000623_png_jpg.rf.f5c2369b146092769430689a703ee4a6.jpg,640,640,person,346,90,491,636
00000623_png_jpg.rf.f5c2369b146092769430689a703ee4a6.jpg,640,640,person,0,48,149,639
image_1704338910368_png_jpg.rf.f66b0fd850fc83ee744c92941431da6c.jpg,640,640,face,280,222,412,449
H_0243_png_jpg.rf.f6318d611b32980e85feb7e2443bf642.jpg,640,640,face,45,41,620,637
Image-from-iOS-1-_MOV-51_jpg.rf.f6dc27aac7c078f88d09f1aeb89c6e39.jpg,640,640,face,148,33,331,333
image_1704337513621_png_jpg.rf.f656bc590a48c33b426f7b2d31ae4040.jpg,640,640,face,188,160,340,388
00111_png_jpg.rf.f636594ec7b433c84b24753f68218070.jpg,640,640,person,145,251,516,492
00000971_png_jpg.rf.f6f71041157bf12853ca01d390359313.jpg,640,640,person,317,0,444,435
00000971_png_jpg.rf.f6f71041157bf12853ca01d390359313.jpg,640,640,person,42,45,152,421
Orang-5-_png_jpg.rf.f65b168b03b5407588a16d0387b5e930.jpg,640,640,person,172,58,206,277
S_0106_png_jpg.rf.f6c27291b43f3e6094f2064c41f5a2e1.jpg,640,640,face,54,26,537,451
